        0.02000        0.00000        0.00002        0.00000        0.00020   -33812.45124       -0.00003       26.00479
        0.04000        0.00000        0.00000        0.00000        0.00009   -13649.45978       -0.00003       23.36618
        0.06000        0.00000        0.00000        0.00000        0.00006   -15221.15571       -0.00003       30.22035
        0.08000        0.00000        0.00000        0.00000        0.00004    -8482.50578       -0.00003       26.04996
        0.10000        0.00000        0.00000        0.00000        0.00004    -6537.23206       -0.00003       25.56801
        0.12000        0.00001        0.00002        0.00001        0.00005    -5156.62867       -0.00003       24.87560
        0.14000        0.00000        0.00000        0.00000        0.00003    -5069.50407       -0.00003       26.64077
        0.16000        0.00000        0.00000        0.00000        0.00003    -3772.24089       -0.00003       24.56743
        0.18000        0.00000        0.00000        0.00000        0.00002    -4056.23807       -0.00003       27.02078
        0.20000        0.00000        0.00000        0.00000        0.00002    -3293.21510       -0.00003       25.66404
        0.22000        0.00000        0.00000        0.00000        0.00002    -3321.97161       -0.00003       27.03394
        0.24000        0.00000        0.00000        0.00000        0.00002    -2475.27218       -0.00003       24.37345
        0.26000        0.00000        0.00000        0.00000        0.00002    -3087.23419       -0.00003       28.33162
        0.28000        0.00000        0.00000        0.00000        0.00002    -2553.43907       -0.00003       26.73879
        0.30000        0.00000        0.00000        0.00000        0.00001    -2620.08663       -0.00003       28.03615
        0.32000        0.00000        0.00000        0.00000        0.00001    -1938.64464       -0.00003       24.90715
        0.34000        0.00000        0.00000        0.00000        0.00001    -1845.97267       -0.00003       25.05256
        0.36000        0.00000        0.00000        0.00000        0.00001    -1975.34190       -0.00003       26.66689
        0.38000        0.00000        0.00000        0.00000        0.00001    -1294.97634       -0.00003       22.18312
        0.40000        0.00000        0.00000        0.00000        0.00001    -1157.24061       -0.00003       21.51502
        0.42000        0.00000        0.00000        0.00000        0.00001    -1703.12575       -0.00003       26.74533
        0.44000        0.00000        0.00000        0.00000        0.00001    -1528.55966       -0.00003       25.93388
        0.46000        0.00000        0.00000        0.00000        0.00001    -1522.57559       -0.00003       26.46478
        0.48000        0.00000        0.00000        0.00000        0.00001    -1627.40660       -0.00003       27.94915
        0.50000        0.00000        0.00000        0.00000        0.00001     -960.60828       -0.00003       21.91584
        0.52000        0.00000        0.00000        0.00001        0.00001    -1296.61228       -0.00003       25.96610
        0.54000        0.00000        0.00000        0.00000        0.00001     -902.01521       -0.00003       22.07007
        0.56000        0.00000        0.00000        0.00000        0.00001    -1513.32337       -0.00003       29.11118
