        1.18000        0.02850        0.00071        0.35098        0.28385-254328852712.78131       -1.43942   547821.18086
        0.54000        0.25539        0.08189        0.49980        0.80651-13728545471536.28320       -3.22271  2722758.62952
        1.80000        0.02513        0.00035        0.33834        0.18025-102296090808.67157       -1.27236   429107.17013
        1.06000        0.02963        0.00085        0.35447        0.31867-315975278625.10809       -1.47971   578734.65020
        1.90000        0.02484        0.00033        0.33739        0.17034-89720366845.22099       -1.24772   412878.54994
        0.86000        0.03295        0.00131        0.36204        0.39991-484876396510.06586       -1.56332   645750.49438
        1.92000        0.02470        0.00033        0.33655        0.16820-87578439124.00552       -1.24334   410061.70647
        0.42000        0.33271        0.17155        0.50128        1.03938-17807216695246.97656       -3.22991  2734781.71195
        1.78000        0.02523        0.00037        0.33912        0.18264-104212821120.80682       -1.27461   430695.74132
        1.84000        0.02506        0.00035        0.33814        0.17624-98347100093.63918       -1.26667   425392.36497
        0.52000        0.26281        0.09013        0.49994        0.83739-14301321805030.18750       -3.22530  2727029.03149
        1.04000        0.02989        0.00087        0.35510        0.32529-327809797167.13593       -1.48634   583885.42459
        1.44000        0.02691        0.00051        0.34536        0.22939-168729129747.11319       -1.36472   492919.81786
        1.82000        0.02510        0.00036        0.33847        0.17833-99905277885.02121       -1.26826   426412.48311
        1.42000        0.02691        0.00052        0.34554        0.23272-174018726744.73184       -1.37053   497098.17137
        1.24000        0.02819        0.00066        0.34968        0.26925-230168029372.40591       -1.42130   534236.23653
        0.46000        0.28796        0.11698        0.50229        0.94967-16231157840608.41406       -3.22854  2732459.07685
        0.20000        1.00000        0.00000        0.43920        1.88350-37864289226044.85156       -3.24000  2751882.60019
        0.18000        1.00000        0.00000        0.43920        2.09278-42071440246355.51562       -3.24000  2751882.85440
        1.64000        0.02577        0.00041        0.34144        0.19942-126752659929.12117       -1.31197   455932.40977
        0.14000        1.00000        0.00000        0.43920        2.69071-54091851745314.23438       -3.24000  2751882.85440
        0.66000        0.04091        0.00274        0.37605        0.53786-923131723339.67041       -1.71748   780555.53127
        0.72000        0.03702        0.00200        0.37037        0.48687-725914757641.94580       -1.65398   722951.32997
        0.08000        1.00000        0.00000        0.43920        4.70875-94660740554299.92188       -3.24000  2751882.85440
        0.36000        0.33884        0.14492        0.50965        1.22237-20805690433729.02344       -3.23110  2736795.30768
        0.96000        0.03076        0.00102        0.35749        0.35442-380894714292.44781       -1.51228   604697.38359
        1.66000        0.02589        0.00042        0.34136        0.19698-125379392873.35417       -1.31197   456212.44193
        0.04000        1.00000        0.00000        0.43920        9.41750-189321481108599.84375       -3.24000  2751882.85440
        0.06000        1.00000        0.00000        0.50000        7.29167-126214320739066.56250       -3.24000  2751882.85440
        1.16000        0.02871        0.00074        0.35145        0.28907-263227000251.81107       -1.44566   552578.79103
        1.38000        0.02717        0.00055        0.34662        0.24011-184646065837.83499       -1.38126   504788.63978
        0.12000        1.00000        0.00000        0.43920        3.13917-63107160369533.28125       -3.24000  2751882.85440
        0.10000        1.00000        0.00000        0.43920        3.76700-75728592443439.93750       -3.24000  2751882.85440
        0.16000        1.00000        0.00000        0.43920        2.35438-47330370277149.96094       -3.24000  2751882.85440
        0.22000        1.00000        0.00000        0.43920        1.71227-34422081643434.43750       -3.24000  2751882.62133
        1.14000        0.02898        0.00076        0.35173        0.29434-272900488932.39200       -1.45253   557769.26895
        0.40000        0.38641        0.19200        0.50200        1.09179-18724865892039.37109       -3.23109  2736776.63627
        1.26000        0.02785        0.00063        0.34922        0.26468-222517847196.73795       -1.41495   529502.11281
        0.02000        1.00000        0.00000        0.43920       18.83500-378642962217199.68750       -3.24000  2751882.85440
        0.24000        1.00000        0.00000        0.43920        1.56958-31553569494863.58984       -3.24000  2751882.38825
        1.88000        0.02484        0.00034        0.33742        0.17217-92374883628.39883       -1.25358   416731.06582
        0.64000        0.04280        0.00315        0.37871        0.55787-1014786729078.93298       -1.74454   805892.98707
        1.46000        0.02682        0.00050        0.34489        0.22597-164086307869.88315       -1.35983   489454.80842
