        1.38000        0.03011        0.00067        0.00002    17706.46349417974306.84071       -1.51835        0.00000
        1.74000        0.02651        0.00042        0.00001    17135.71506391530122.03447       -1.36620        0.00000
        0.74000        0.21759        0.04567        0.02322    24649.01245813237411.44536       -3.40438        0.00000
        0.76000        0.20800        0.04088        0.02067    25118.51340840033033.48232       -3.39622        0.00000
        1.54000        0.02812        0.00054        0.00002    17427.26890404921877.54725       -1.44422        0.00000
        1.86000        0.02598        0.00037        0.00001    17015.21825386077020.42006       -1.32568        0.00000
        1.80000        0.02603        0.00039        0.00001    17081.00065388911455.35404       -1.34540        0.00000
        1.78000        0.02621        0.00039        0.00001    17081.15585389057875.66056       -1.35194        0.00000
        1.50000        0.02883        0.00057        0.00002    17486.73746407762695.22113       -1.46103        0.00000
        1.12000        0.03647        0.00126        0.00005    18400.40143451515189.52676       -1.69543        0.00000
        0.50000        0.40693        0.14817        0.10139    25014.58528840028276.50344       -3.43020        0.00000
        0.70000        0.24130        0.06214        0.03897    25039.51889831664065.41486       -3.41643        0.00000
        0.96000        0.04843        0.00282        0.00020    19314.30054497342830.53288       -1.90662        0.00000
        0.80000        0.20335        0.04416        0.02408    24937.33124829561596.63881       -3.36710        0.00000
        1.42000        0.02973        0.00064        0.00002    17623.61283414115103.21982       -1.49744        0.00000
        1.56000        0.02800        0.00051        0.00002    17377.74424402666577.58458       -1.43494        0.00000
        0.36000        1.00000        0.00000        0.93920    25000.18920833345833.37500       -3.44000        0.00000
        0.82000        0.20161        0.04536        0.02688    24603.25842808390294.00913       -3.33043        0.00000
        1.34000        0.03099        0.00074        0.00002    17783.27871421563146.16188       -1.54052        0.00000
        1.28000        0.03208        0.00083        0.00003    17909.35763427607301.86768       -1.57574        0.00000
        0.98000        0.04569        0.00236        0.00014    19158.86053489273314.57810       -1.86935        0.00000
        1.68000        0.02701        0.00045        0.00001    17235.10448396110254.57230       -1.38776        0.00000
        0.64000        0.22836        0.04810       -0.03682    24841.89574825779357.48973       -3.42303        0.00000
        1.06000        0.03941        0.00154        0.00007    18651.90117463805630.77530       -1.75608        0.00000
        1.32000        0.03120        0.00076        0.00003    17825.69573423616339.53126       -1.55200        0.00000
        0.12000        1.00000        0.00000        0.93920    25000.18920833345833.37500       -3.44000        0.00000
        0.66000        0.23102        0.05322        0.02466    25014.28634835730400.90742       -3.42112        0.00000
        0.14000        1.00000        0.00000        0.93920    25000.18920833345833.37500       -3.44000        0.00000
        0.16000        1.00000        0.00000        1.00000    25000.25000833345833.37500       -3.44000        0.00000
        1.72000        0.02669        0.00043        0.00001    17174.66349393156626.18810       -1.37318        0.00000
        0.02000        1.00000        0.00000        0.93920    25000.18920833345833.37500       -3.44000        0.00000
        1.08000        0.03820        0.00142        0.00006    18564.28704459451662.94791       -1.73429        0.00000
        0.24000        1.00000        0.00000        0.93920    25000.18920833345833.37500       -3.44000        0.00000
        0.26000        1.00000        0.00000        0.93920    25000.18920833345833.37500       -3.44000        0.00000
        0.68000        0.23106        0.06014        0.03644    25156.39229847796780.40919       -3.41835        0.00000
        0.28000        1.00000        0.00000        0.93920    25000.18920833345833.37500       -3.44000        0.00000
        1.14000        0.03560        0.00117        0.00005    18337.52457448360094.78932       -1.67785        0.00000
        0.32000        1.00000        0.00000        0.93920    25000.18920833345833.37500       -3.44000        0.00000
